paperId,title,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
5cb3b9e60577b26a8f8729c871f62ed4099528c8,Intramolecular Isomerization and Transformations in Carboranes and Substituted Polyhedral Molecules,"Nuclear magnetic resonance evidence exists for the transformation of apical BloH90H-2 to equatorial BloHgOH-2 in aqueous solutions a t room temperature. Only the diapically substituted C2B3Hs is known, while both the cis and trans isomers of CzB4H6 are known2 even though these compounds arise from acetylene (CC bonded) in their preparations. Thus, some experimental background exists which justifies an examination of the pathways and possible generality of intramolecular rearrangements within polyhedrallike molecules in which either there are substituents on the polyhedron or there are atoms substituted for some of those forming the polyhedron. Polyhedra. (a) BEJ&-~ (D3h).-The conversion of B-B and C-C bonds to B-C bonds in an isomerization process is presumed3 to lead to greater stability. The intermediate of lowest energy probably is closely related in geometry to the tetragonal pyramidal geometry (Fig. la) which, however, is unstable in B6HgXz-* or in C2B3H6. LCAO calculations4 show clearly that the 4-5 isomer is the most stable. In addition we note that the predicted C2B8H6-2 of lowest energy has orbital degeneracy in the one-electron LCAO approxim a t i ~ n , ~ , ~ and hence should not be stable in D8h symmetry. The isomers of different symmetry remain energetically inaccessible. (Oh).-The trans form of C&Ha, like the trans form of CzB3H6, arises from reactions of boron hydrides with acetylene. However, the cis form also is present, which presumably is the initial product inasmuch as the C-C proximity is preserved. The path of transformation of c~s-CZB~HB to trans-CzB4Ha may occur through the pentagonal pyramidal intermediate (Fig. lb), but i t is not yet possible to rule out the trigonal prism of Dsh symmetry as the intermediate. Here, however, the 5-6 isomer is predicted on theoretical grounds4 to be only somewhat more stable than the 4-5 isomer. A.s in the CZB~HG-~ example, we find here orbital degeneracy, and implied instability of CZB~H~-’ in D4h symmetry. The other isomer is here accessible in energy. (c) The intramolecular rearrangement proposedl for BloH90H-2 (apex to equatorial) as shown in Fig. 2c will convert BIOHSX~-~ or CzBsHlo to all possible isomers. Calculations of molecular orbitals by the LCAO method4j6j7 indicate that the various unknown CzBsHlo isomers in order of predicted decreasing (b)",1963,1,39,0,0,0,0,3,3,1,1,0,0,1
2d90a7e23a23c0b78e28bd05fcf494f83ce70425,Electronic structures of electrically conductive fragment models in pyrolyzed polymers,,1988,0,10,0,0,0,1,0,0,0,1,0,0,0
dbbb14b91b88655c91b96a0c0a1dff6c8143af73,Two-metal-Ion catalysis in adenylyl cyclase.,"Adenylyl cyclase (AC) converts adenosine triphosphate (ATP) to cyclic adenosine monophosphate, a ubiquitous second messenger that regulates many cellular functions. Recent structural studies have revealed much about the structure and function of mammalian AC but have not fully defined its active site or catalytic mechanism. Four crystal structures were determined of the catalytic domains of AC in complex with two different ATP analogs and various divalent metal ions. These structures provide a model for the enzyme-substrate complex and conclusively demonstrate that two metal ions bind in the active site. The similarity of the active site of AC to those of DNA polymerases suggests that the enzymes catalyze phosphoryl transfer by the same two-metal-ion mechanism and likely have evolved from a common ancestor.",1999,66,286,19,4,8,19,22,13,17,17,15,10,14
6ee7f27f4de424c74f1f58c314f23b71423faf3e,Phase-coherent frequency comparison of optical clocks using a telecommunication fiber link,"We have explored the performance of two ldquodark fibersrdquo of a commercial telecommunication fiber link for a remote comparison of optical clocks. These fibers establish a network in Germany that will eventually link optical frequency standards at PTB with those at the Institute of Quantum Optics (IQ) at the Leibniz University of Hanover, and the Max Planck Institutes in Erlangen (MPL) and Garching (MPQ). We demonstrate for the first time that within several minutes a phase coherent comparison of clock lasers at the few 10-15 level can also be accomplished when the lasers are more than 100 km apart. Based on the performance of the fiber link to the IQ we estimate the expected stability for the link from PTB to MPQ via MPL that bridges a distance of approximately 900 km.",2009,40,19,0,2,3,3,5,2,1,1,0,1,0
33fcf0f3be6a1391d4e3ce27ec593815f925f23c,Electrical properties of n-type AlGaN with high Si concentration,"The electrical properties of Si-doped AlGaN layers (AlN molar fractions: 0.03–0.06) with the donor concentrations (N D) from 8.8 × 1017 to 4.5 × 1020 cm−3 were investigated by variable-temperature Hall effect measurement using the van der Pauw method. A minimum resistivity of 3.6 × 10−4 Ω cm was obtained for Si-doped AlGaN with a smooth surface at room temperature. We found that the activation energy of the Si donor is affected by the Coulomb interaction in the AlGaN layer with N D values from 8.8 × 1017 to 2.5 × 1020 cm−3. In several AlGaN layers, the free-electron concentration did not vary with sample temperature, as expected in the case of degeneracy. The localization of GaN in the AlGaN layer was speculated as a cause of degeneracy of samples.",2016,26,11,0,1,2,0,3,2,3,0,0,0,0
4940a50df942b86bfdb378810684d93de2829b2b,"Ratiometric Activatable Cell-Penetrating Peptides Label Pancreatic Cancer, Enabling Fluorescence-Guided Surgery, Which Reduces Metastases and Recurrence in Orthotopic Mouse Models","BackgroundThe aim of this study was to evaluate the efficacy of using matrix metalloproteinase-2 (MMP-2) and matrix metalloproteinase-9 (MMP-9)-cleavable ratiometric activatable cell-penetrating peptides (RACPPs) conjugated to Cy5 and Cy7 fluorophores to accurately label pancreatic cancer for fluorescence-guided surgery (FGS) in an orthotopic mouse model.MethodsOrthotopic mouse models were established using MiaPaCa-2-GFP human pancreatic cancer cells. Two weeks after implantation, tumor-bearing mice were randomized to conventional white light reflectance (WLR) surgery or FGS. FGS was performed at far-red and infrared wavelengths with a customized fluorescence-dissecting microscope 2 h after injection of MMP-2 and MMP-9-cleavable RACPPs. Green fluorescence imaging of the GFP-labeled cancer cells was used to assess the effectiveness of surgical resection and monitor recurrence. At 8 weeks, mice were sacrificed to evaluate tumor burden and metastases.ResultsMice in the WLR group had larger primary tumors than mice in the FGS group at termination [1.72 g ± standard error (SE) 0.58 vs. 0.25 g ± SE 0.14; respectively, p = 0.026). Mean disease-free survival was significantly lengthened from 5.33 weeks in the WLR group to 7.38 weeks in the FGS group (p = 0.02). Recurrence rates were lower in the FGS group than in the WLR group (38 vs. 73 %; p = 0.049). This translated into lower local and distant recurrence rates for FGS compared to WLR (31 vs. 67 for local recurrence, respectively, and 25 vs. 60 % for distant recurrence, respectively). Metastatic tumor burden was significantly greater in the WLR group than in the FGS group (96.92 mm2 ± SE 52.03 vs. 2.20 mm2 ± SE 1.43; respectively, χ2 = 5.455; p = 0.02).ConclusionsRACPPs can accurately and effectively label pancreatic cancer for effective FGS, resulting in better postresection outcomes than for WLR surgery.",2014,33,47,0,0,8,11,6,11,7,3,1,0,0
055c675754ca322c050f47414efbc14c6bd4cccf,Anomalous phenotype in thymic acute lymphoblastic leukaemia,"Malignant blast cells in the various forms of acute leukaemia seem to be ‘frozen’ at early stages of haematopoietic and lymphoid cell maturation. These blasts express relatively stable morphological, enzymatic and antigenic phenotypes which may largely represent the normal gene products of the corresponding precursor cells1–4. A number of findings support these suggestions. The phenotype of the common form of acute lymphoblastic leukaemia (cALL) corresponds to the phenotype of normal small non-T, non-B cells of lymphoid morphology detected in low numbers in the normal and regenerating infant bone marrow4,5. Also, the phenotype of blast cells in Thy-ALL corresponds approximately to that of cortical thymocytes or their immediate precursors6–9. Leukaemia-specific (virus-induced or mutant) changes or aberrant expression of normal gene products may also occur in leukaemia. To describe such phenomena, detailed single cell studies comparing leukaemic cells with their appropriate normal (frequently very rare) counterparts are needed. In this study we have performed such a comparative study and find that the human Thy-ALL blasts express unexpectedly high amounts of HLA-A, -B and -C antigens: the sensitive single cell assays used failed to find normal cells (in infant and fetal thymus, and in bone marrow) which express the exact phenotype of Thy-ALL blasts.",1980,13,31,0,0,7,8,4,3,1,1,2,0,0
8f6ad6d771bc811eac8bb0f08fd613864e01a522,Regulation of plasma cholesterol by lipoprotein receptors.,"The lipoprotein transport system holds the key to understanding the mechanisms by which genes, diet, and hormones interact to regulate the plasma cholesterol level in man. Crucial components of this system are lipoprotein receptors in the liver and extrahepatic tissues that mediate the uptake and degradation of cholesterol-carrying lipoproteins. The number of lipoprotein receptors, and hence the efficiency of disposal of plasma cholesterol, can be increased by cholesterol-lowering drugs. Regulation of lipoprotein receptors can be exploited pharmacologically in the therapy of hypercholesterolemia and atherosclerosis is man.",1981,85,876,14,7,51,68,80,54,56,58,42,40,28
f87470a21cb2cb2589cf880d76c2c451222e827a,"Synthesis of Molybdenum Complexes That Contain Silylated Triamidoamine Ligands. A .mu.-Dinitrogen Complex, Methyl and Acetylide Complexes, and Coupling of Acetylides",,1994,0,50,1,0,4,2,4,5,1,2,2,1,1
24162f9e186905c5fa281645f11644089ea26bae,Efficient and Stereoselective Synthesis of Freelingyne via Pd-Catalyzed Cross Coupling and Lactonization(1).,,1997,0,47,0,0,4,5,3,5,2,1,0,2,2
c7a25008440b553cf1801dda6950b3ccfd963d31,The transmission of information by coherent light. III. Speckle noise,"For pt.II, see ibid., vol.8, p.161 (1975). Speckle noise arises when coherent radiation of any kind is used in an instrument. It can be both subjective (formed in the detector) or objective (in the beam itself). A theoretical description of speckle noise given here leads to a prescription for the elimination of both subjective and objective speckle in an important practical case-the diffusely illuminated hologram.",1975,4,2,0,0,0,1,0,0,0,0,0,0,0
7a36daa8df5c33d7fa3372c1c144032cc6de3083,Effect of actinomycin D and cycloheximide on Epstein-Barr virus early antigen induction in lymphoblastoid cells.,"The effect of inhibitors of RNA (actinomycin D, Act. D) and protein synthesis (cycloheximide, CH) on induction of Epstein-Barr virus (EBV) antigens by the tumour promoter TPA and by EBV superinfection has been analysed. The data indicate that (i) concomitant treatment of cells with Act. D and TPA leads to complete suppression of virus antigen induction. Subsequent treatment of the cells with Act. D after prior exposure to TPA results in some virus antigen induction, the amount depending on the time of TPA treatment. (ii) Simultaneous treatment of the cells with TPA and CH blocks antigen expression completely. Removal of the inhibitor results in antigen expression at a comparable rate to that of CH-untreated cells. (iii) If Ch treatment is followed by addition of Act. D, virus antigen induction by TPA is completely inhibited. In contrast, superinfection of the cells with P3HR-1 EBV in the presence of CH for the same period followed by removal of the inhibitor and addition of Act. D leads to virus antigen expression by 3 h after Act. D addition. (iv) Concomitant treatment with CH and TPA followed by addition of either iododeoxyuridine or n-butyric acid results in 'superinduction'. Virtually all cells exhibit EBV-specified antigens. This implies that induction of virus antigens by tumour promoters requires the synthesis of a specific RNA, that this RNA increases in concentration during the induction period and that the same RNA is not required for EBV transcription after exogenous infection.",1980,21,16,1,1,2,1,3,3,3,1,0,0,0
